id,word,phrase,movie
3353,förvånad,"Igår var jag på anställningsintervju och jag blev väldigt förvånad när jag såg chefen, hen var 2,20 m lång. ",forvanad-03318-fras-2.mp4
3354,pigg,Min son är alltid pigg på morgon. ,pigg-03319-fras-1.mp4
3354,pigg,Om jag dricker fem koppar kaffe så blir jag pigg på en gång.,pigg-03319-fras-2.mp4
3354,pigg,Min pappa var alltid pigg förut men nu när han har blivit äldre har han blivit mer trött.,pigg-03319-fras-3.mp4
3360,ta en nypa friskt luft,"Jag känner mig trött, kanske bäst gå ut och få lite frisk luft så kanske jag känner mig piggare sen? ",ta-en-nypa-friskt-luft-03327-fras-1.mp4
3360,ta en nypa friskt luft,"Det är inte bra att sitta inne en hel dag, man måste se till att gå ut då och då och få lite frisk luft. ",ta-en-nypa-friskt-luft-03327-fras-2.mp4
3370,lunch,Jag tar ofta med mig lunch till jobbet. Det är för dyrt att äta ute.,lunch-03339-fras-1.mp4
3370,lunch,Jag ska äta lunch med min kompis.,lunch-03339-fras-2.mp4
3370,lunch,Under lunchen såg jag min kompis ute på stan.,lunch-03339-fras-3.mp4
3371,jaså,Jag som trodde min mamma var helt döv blev förvånad när det visade sig att hon kan höra lite! ,jasa-04514-fras-1.mp4
3371,jaså,Jag blev förvånad över att min kusin dök upp på festen. ,jasa-04514-fras-2.mp4
3380,frukost,Jag äter alltid frukost för att orka hela dagen.,frukost-03353-fras-1.mp4
3390,slips,Jag köpte en dyr slips att ge bort.,slips-03365-fras-1.mp4
3398,någon,Jag ska ila bort till affären och köpa kaffe. Vill du ha något?,nagon-00483-fras-1.mp4
3398,någon,Är det någon av er som vill följa med och simma idag?,nagon-00483-fras-2.mp4
3398,någon,Vad är det för fel eftersom det luktar illa här idag?,nagon-00483-fras-3.mp4
3399,billig,Min pappa köpte en billig bil.,billig-03377-fras-1.mp4
3399,billig,Brukar du köpa dyra eller billiga kläder?,billig-03377-fras-2.mp4
3399,billig,Jag hittade snygga skor som dessutom var billiga så jag köpte dom på en gång.,billig-03377-fras-3.mp4
3400,penna,Köp inte fler pennor!,penna-03378-fras-1.mp4
3401,signal,"Inom elektroniken pratar man ofta om signaler.
",signal-03381-fras-1.mp4
3402,automat,Jag måste lägga i mynt i parkeringsautomaten.,automat-03382-fras-1.mp4
3402,automat,Jag vill ha läsk. Var finns automaten?,automat-03382-fras-2.mp4
3403,dart,I dart använder man tre pilar.,dart-03383-fras-1.mp4
3404,dartpil,När man tävlar i Dart har var och en av deltagarna alltid tre egna pilar.,dartpil-03384-fras-1.mp4
3407,tändsticka,Var är tändstickorna?,tandsticka-03388-fras-1.mp4
3411,blad,Jag tyckte det var jättetråkigt att behöva kratta löv vid mitt fritidshus i höstas.,blad-03394-fras-1.mp4
3417,bokstav,Ordet bra består av tre bokstäver.,bokstav-03401-fras-1.mp4
3418,stava,Den som har dyslexi har svårt att stava rätt.,stava-03402-fras-1.mp4
3421,stryka,Anna ska inte stå med på namnlistan så jag stryker hennes namn.,stryka-03408-fras-1.mp4
3421,stryka,När jag har utfört något som står på checklistan då stryker jag det från listan.,stryka-03408-fras-2.mp4
3422,skriva,Att skriva brev är inte lika vanligt nu som det var förut.,skriva-03410-fras-1.mp4
3422,skriva,Jag läser hellre än skriver.,skriva-03410-fras-2.mp4
3423,tentamen,Tentor kan genomföras på två olika sätt som hemtenta eller salstenta.,tentamen-03411-fras-1.mp4
3424,avhandling,Min avhandling handlar om hur vi prioriterar i livet.,avhandling-03412-fras-1.mp4
3434,teckna,En av de viktigaste delarna av julen är den tecknade filmen som visas kl 15.00 på julafton. ,teckna-00491-fras-1.mp4
3434,teckna,"Min favorittecknade film är en film heter ""Larva"".",teckna-00491-fras-2.mp4
3435,teckning,"Det finns personer som verkligen har talang för att teckna, deras teckningar ser nästan ut som fotografier.",teckning-03427-fras-1.mp4
3435,teckning,Förut tecknade man mest för hand men nu för tiden görs teckningar mest i datorn.,teckning-03427-fras-2.mp4
3435,teckning,Jag tycker verkligen det är roligt att titta på olika typer av teckningar. ,teckning-03427-fras-3.mp4
3437,fluga,"Män brukar bära fluga vid bröllop, dop och andra festligheter.",fluga-03429-fras-1.mp4
3438,socker,"Min gubbe propsar på att få bitsocker till sitt kaffe, två bitar ska det vara.",socker-03431-fras-1.mp4
3444,brun,Jag har målat min köksvägg brun och jag blev överraskad av resultatet. Det blev verkligen fint! ,brun-03441-fras-1.mp4
3444,brun,Jag har en brun tröja. ,brun-03441-fras-2.mp4
3447,farlig,Mormor sa: det är inte farligt.,farlig-03445-fras-1.mp4
3447,farlig,"Jag har en orm hemma, den är  inte farlig. ",farlig-03445-fras-2.mp4
3447,farlig,Sociala medier är bra men kan vara farligt om du använder det på fel sätt.,farlig-03445-fras-3.mp4
3449,rädd,Hur kommer det sig att du är rädd för ormar?,radd-03447-fras-1.mp4
3449,rädd,Jag kan känna mig lite rädd om jag promenerar i skogen när det är mörkt ute och det inte finns någon belysning.,radd-03447-fras-2.mp4
3450,rädsla,Oro och rädsla är vanligt bland ungdomar och barn.,radsla-02018-fras-1.mp4
3450,rädsla,Om du ofta känner dig rädd för ingenting så kan det vara bra att träffa en psykolog och prata om dina rädslor. ,radsla-02018-fras-2.mp4
3455,torsdag,Nästa vecka ska jag till Barcelona torsdag till söndag.,torsdag-03453-fras-1.mp4
3455,torsdag,Min favorit veckodag är torsdag för att då är det snart fredag.,torsdag-03453-fras-2.mp4
3455,torsdag,Nu på torsdag fyller min mamma år så jag måste köpa en present och ge henne. ,torsdag-03453-fras-3.mp4
3456,torsdag,Av veckans alla dagar är torsdag min favoritdag. ,torsdag-03454-fras-1.mp4
3457,tisdag,Uppskjutningen skulle ha varit i tisdags men blev framflyttad till fredag. ,tisdag-03455-fras-1.mp4
3457,tisdag,Jag brukar träna tisdag och torsdag.,tisdag-03455-fras-2.mp4
3458,tunnelbana,Vilken tid brukar du åka med tunnelbanan? ,tunnelbana-03456-fras-1.mp4
3462,spårvagn,"I Göteborg finns det många spårvagnar i trafik och det gör att det svårt för mig att komma fram med bilen.
",sparvagn-03461-fras-1.mp4
3467,mål,Mitt mål är att bli rik.,mal-03469-fras-1.mp4
3468,förstår inte,Jag kan verkligen inte förstå varför hon valde honom!,forstar-inte-03474-fras-1.mp4
3468,förstår inte,Jag förstår inte alls/jag har ingen aning om hur man gör att för att installera program i datorn.,forstar-inte-03474-fras-2.mp4
3468,förstår inte,Jag har fått ett helt blankt papper. Jag har ingen aning om vad jag ska göra med det.,forstar-inte-03474-fras-3.mp4
3472,lila,Min faster tycker om lila blommor så jag brukar alltid ge henne det när hon fyller år.,lila-03478-fras-1.mp4
3472,lila,Min son färgade nyligen sitt hår lila. ,lila-03478-fras-2.mp4
3473,larm,Om man är orolig för inbrott kan man köpa sig ett larm för då känns det tryggare.,larm-03479-fras-1.mp4
3474,struntar i,Jag har försökt att förklara för honom/henne så många gånger men hen lyssnar inte på mig så jag struntar i det.,struntar-i-03484-fras-1.mp4
3475,fuska,Jag kommer ihåg att jag fuskade på ett prov en gång när jag var liten.,fuska-03485-fras-1.mp4
3477,falsk,Det finns falska människor.,falsk-03487-fras-1.mp4
3477,falsk,Den där personen är så falsk.,falsk-03487-fras-2.mp4
3477,falsk,En del tycker att politiker ofta är oärliga.,falsk-03487-fras-3.mp4
3477,falsk,Min gräsmatta är för bedrövlig. Jag måste köpa färdig gräsmatta och lägga ovanpå.,falsk-03487-fras-4.mp4
3481,raka sig,Jag brukar raka mig varannan dag.,raka-sig-03494-fras-1.mp4
3481,raka sig,Jag brukar raka mig varannan morgon.,raka-sig-03494-fras-2.mp4
3484,kan inte,Jag kan inte komma imorgon eftersom jag ska på ett möte.,kan-inte-03497-fras-1.mp4
3484,kan inte,Kan du inte komma på mötet imorgon?,kan-inte-03497-fras-2.mp4
3485,omöjlig,Jag kan inte se att någon har något fel (här).,omojlig-03498-fras-1.mp4
3486,säga till någon,Åsa har inte städat trots att jag bett henne snällt att göra det. ,saga-till-nagon-03499-fras-1.mp4
3486,säga till någon,Jag har sagt till min son att han får inte göra så men han bryr sig inte om vad jag säger. ,saga-till-nagon-03499-fras-2.mp4
3486,säga till någon,Igår blev jag riktigt förbannad på en person så jag sa till hen på skarpen. Det kändes bra efteråt. ,saga-till-nagon-03499-fras-3.mp4
3487,anmärkning,Jag har besiktat min bil och på besiktningsprotokollet såg jag att bilen hade fått några anmärkningar. ,anmarkning-03500-fras-1.mp4
3487,anmärkning,Har du någon anmärkning på texten? ,anmarkning-03500-fras-2.mp4
3489,kritik,Ägaren har fått kritik för att hen inte har skött sina djur.,kritik-03502-fras-1.mp4
3490,anklaga,Min granne är åtalad för knarkbrott.,anklaga-03503-fras-1.mp4
3490,anklaga,Jag är inte inblandad och ändå blir jag åtalad.,anklaga-03503-fras-2.mp4
3490,anklaga,Varför ska jag åtalas? Jag är ju helt oskyldig.,anklaga-03503-fras-3.mp4
3492,åtal,Polisen misstänker att hen har gjort sig skyldig till ett brott. Men vi får se om det blir något åtal eller inte.,atal-03505-fras-1.mp4
3494,järn,Kvinnor behöver mer järn än män på grund av mensen.,jarn-03507-fras-1.mp4
3495,Finland,Det är många från Finland som har flyttat hit till Sverige.,finland-03508-fras-1.mp4
3496,silver,Jag använder oftast silversmycken och sällan smycken av guld.,silver-03509-fras-1.mp4
3496,silver,Min pappa tog silvermedalj i en slalomtävling.,silver-03509-fras-2.mp4
3496,silver,Är det där halsbandet i äkta silver?,silver-03509-fras-3.mp4
3496,silver,Jag har tävlat i simning och vunnit ett silver.,silver-03509-fras-4.mp4
3497,stål,Jag har hittat en fin ram. Den är av trä med stålkanter.,stal-03510-fras-1.mp4
3499,irriterad,Min bror blir lätt rastlös. ,irriterad-00492-fras-1.mp4
3499,irriterad,"Personer som alltid kommer försent, det gör mig irriterad. ",irriterad-00492-fras-2.mp4
3500,syster,"Min familj består av mamma, pappa, mig själv och två systrar.",syster-03513-fras-1.mp4
3500,syster,Min syster är snäll.,syster-03513-fras-2.mp4
3501,nervös,"När jag la upp bollen för att skjuta straffen, var jag jättenervös.",nervos-03514-fras-1.mp4
3501,nervös,Första gången jag skulle träffa mina svärföräldrar var jag väldigt nervös. ,nervos-03514-fras-2.mp4
3502,rädd,Jag tycker inte om skräckfilmer. Om jag tittar på sådana blir jag jätterädd.,radd-03515-fras-1.mp4
3502,rädd,"När jag stod i kön till ""Spökhuset"" så kände jag mig väldigt rädd. ",radd-03515-fras-2.mp4
3502,rädd,"Busschauffören körde som en galning, jag kände mig verkligen rädd. ",radd-03515-fras-3.mp4
3517,dra sig ur,Vi kompisar ska tillsammans gå till stranden men det var en som backade ur.,dra-sig-ur-03535-fras-1.mp4
3520,silver,Är ditt halsband gjort av äkta silver? ,silver-03541-fras-1.mp4
3520,silver,Jag har tävlat vid två OS och fick silvermedalj vid båda tillfällena.,silver-03541-fras-2.mp4
3521,tid,Idag är det många som tycker att tid är någonting viktigt. ,tid-03542-fras-1.mp4
3521,tid,Jag har inte tid att hjälpa dig att flytta idag,tid-03542-fras-2.mp4
3522,ansluta,Stockholms Dövas Förening är ansluten till Sveriges Dövas Riksförbund.,ansluta-03549-fras-1.mp4
3525,samband,"I samband med julen tycker jag det är mysigt med julstämningen, tomten och att äta gott.",samband-03552-fras-1.mp4
3525,samband,Jag vet inte om svininfluensa vaccineringen har något samband med dödsfall.,samband-03552-fras-2.mp4
3527,sekund,3600 sekunder är lika med en timme.,sekund-03555-fras-1.mp4
3527,sekund,Det är några sekunder kvar tills matchen börjar.,sekund-03555-fras-2.mp4
3528,ansluta,Bridgeförbundet är inte anslutet till RF. (riksidrottförbundet),ansluta-03556-fras-1.mp4
3528,ansluta,Vattnet i mitt fritidshus är anslutet till en brunn.,ansluta-03556-fras-2.mp4
3529,haka på,Vi ska gå på bio i kväll. Hänger du med?,haka-pa-03557-fras-1.mp4
3529,haka på,Vill du hänga med på bio?,haka-pa-03557-fras-2.mp4
3530,kula,Alva har fyra kulor. Jon har dubbelt så många. Hur många har han?,kula-03558-fras-1.mp4
3531,ansträngande,Jag slet verkligen med mitt pluggande förra veckan men nu är jag klar! Det känns så skönt!,anstrangande-03559-fras-1.mp4
3531,ansträngande,Jag trodde att det skulle vara enkelt att bygga ihop legot men det var jättesvårt!,anstrangande-03559-fras-2.mp4
3532,brista ut i gråt,Den där ungen är verkligen jobbig! Fast jag gav honom godis så fortsatte han att gråta. Jag förstår inte vad som var fel!,brista-ut-i-grat-03560-fras-1.mp4
3532,brista ut i gråt,Kan du berätta för mig varför du var ledsen nyss? ,brista-ut-i-grat-03560-fras-2.mp4
3534,bogsera,Min bil gick sönder mitt på motorvägen. Jag blev jättefrustrerad men ringde efter en bärgare.,bogsera-03562-fras-1.mp4
3535,bror,Min bror kommer inte hem ikväll.,bror-03563-fras-1.mp4
3535,bror,Kommer min bror hem ikväll?,bror-03563-fras-2.mp4
3535,bror,Har du inte träffat min bror?,bror-03563-fras-3.mp4
3535,bror,Jag har inte träffat min bror.,bror-03563-fras-4.mp4
3536,syskon,Vi är fem syskon och jag är näst äldst.,syskon-03564-fras-1.mp4
3536,syskon,Jag har tre syskon.,syskon-03564-fras-2.mp4
3539,rusa,"Jag är sugen på att köpa kaffe nu. Jag kilar iväg till Pressbyrån och handlar.
",rusa-03569-fras-1.mp4
3540,attraktiv,När jag var på puben såg jag en attraktiv karl. Honom hade jag gärna flörtat med.,attraktiv-03571-fras-1.mp4
3541,locka,Nu sitter jag med i styrelsen och vi ska försöka locka till oss fler medlemmar.,locka-03572-fras-1.mp4
3547,kivas,"När jag och min bror var små, var vi alltid osams.",kivas-03580-fras-1.mp4
3547,kivas,Dom där två är alltid osams men jag har på känn att de snart kommer att bli kära i varandra.,kivas-03580-fras-2.mp4
3551,brandman,Brandmännen släcker inte bara eld utan de gör mycket annat också.,brandman-03586-fras-1.mp4
3553,Turkiet,"Många av mina kompisar kommer från Turkiet så jag skulle vilja åka dit någon gång och se hur det är där.
",turkiet-03588-fras-1.mp4
3554,läxa,Visst är det skönt nu när du blivit klar med dina läxor!,laxa-03589-fras-1.mp4
3558,imitera,Barn gör ofta som vuxna gör så det är viktigt att tänka på hur man beter sig.,imitera-03594-fras-1.mp4
3558,imitera,Kan du vara snäll och sluta härmas! Du kan väl komma på något eget! ,imitera-03594-fras-2.mp4
3559,misslyckas,"Idag ska jag få veta resultatet på min tenta. Jag är lite nervös, tänk om jag misslyckats? ",misslyckas-03596-fras-1.mp4
3567,domare,"Igår tittade jag på en basketmatch, både matchen och domaren var verkligen bra! ",domare-03605-fras-1.mp4
3567,domare,Att vara domare kan vara jobbigt ibland eftersom de får mycket kritik. ,domare-03605-fras-2.mp4
3570,sur,Varför är du alltid så sur?,sur-03609-fras-1.mp4
3570,sur,Gröna äpplen smakar ofta lite surt. ,sur-03609-fras-2.mp4
3571,försäga sig,"Jag har en kompis som är lustig, hen säger ofta fel saker. ",forsaga-sig-03610-fras-1.mp4
3571,försäga sig,Förra veckan när jag skulle presentera en ny medarbetare råkade jag säga fel efternamn.,forsaga-sig-03610-fras-2.mp4
3574,fackförening,Man är inte tvungen att vara medlem i facket. Men det är att rekommendera för det är en trygghet med tanke på jobbet.,fackforening-03613-fras-1.mp4
3574,fackförening,Om du är medlem i facket kan de hjälpa dig när det behövs.,fackforening-03613-fras-2.mp4
3580,funktionär,"Vi har brist på funktionärer till helgens innebandyturnering, kan du ställa upp som funktionär?",funktionar-03620-fras-1.mp4
3580,funktionär,Funktionärens roll inom idrotten är att se till att all verksamhet fungerar som den ska. ,funktionar-03620-fras-2.mp4
3581,mig,"Snälla, kan du hjälpa mig?",mig-03622-fras-1.mp4
3581,mig,Hjälp mig!,mig-03622-fras-2.mp4
3581,mig,Hjälp mig inte!,mig-03622-fras-3.mp4
3590,batteri,"Det finns olika storlekar på batteri, till exempel AAA eller AA. ",batteri-03634-fras-1.mp4
3590,batteri,"När batterier är förbrukade så är det viktigt att lämna in dem på återvinningen, eftersom batterier innehåller farliga ämnen. ",batteri-03634-fras-2.mp4
3591,mus,Jag är inte ett dugg rädd för möss.,mus-03635-fras-1.mp4
3593,chans,Jag ska möta en duktig badmintonspelare. Men jag känner på mig att jag har en chans att vinna över henne.,chans-03637-fras-1.mp4
3593,chans,Det finns en chans att jag får en båtplats i närheten av mitt hem.,chans-03637-fras-2.mp4
3593,chans,Det finns ingen chans att jag skulle vinna på tips.,chans-03637-fras-3.mp4
3594,ord,"Det finns ett uttryck som lyder : ""En bild säger mer än tusen ord"".",ord-03638-fras-1.mp4
3594,ord,"Ordet krona kan betyda olika saker. Det kan vara ett mynt, kronan på en tand, en trädkrona, en lampkrona eller en krona som sätts på huvudet.",ord-03638-fras-2.mp4
3595,dig,Jag har köpt en present till dig.,dig-03639-fras-1.mp4
3596,person,Jag gick in i ett väntrum och där satt det bara en person.,person-03640-fras-1.mp4
3596,person,"En person stirrade så intensivt på oss, jag blev så irriterad! ",person-03640-fras-2.mp4
3598,kors,I kyrkor brukar det finnas många kors.,kors-03643-fras-1.mp4
3600,bana,I bowlinghallen finns det många banor att spela på. Jag gillar inte de yttersta utan föredrar de i mitten.,bana-03645-fras-1.mp4
3600,bana,Det finns en golfbana som har en bana som är väldigt lång.,bana-03645-fras-2.mp4
3601,brygga,Jag brukar fiska krabba. Då ligger jag på bryggan och metar.,brygga-03646-fras-1.mp4
3603,spår,Tåget från Stockholm till Göteborg avgår oftast från spår tio.,spar-03648-fras-1.mp4
3604,bro,Bron från Malmö till Köpenhamn är åtta km lång.,bro-03649-fras-1.mp4
3604,bro,När du kört över bron så är du framme i Danmark. ,bro-03649-fras-2.mp4
3606,flod,En av världens längsta floder är Amazonfloden.,flod-03651-fras-1.mp4
3607,älv,I Norrland finns det en vacker natur med älvar som man kan paddla på.,alv-03653-fras-1.mp4
3607,älv,"I Sverige finns det många älvar, speciellt i Värmland.",alv-03653-fras-2.mp4
3621,ruter,"En kortlek innehåller spelkort i fyra olika färger: hjärter, spader, klöver och ruter.",ruter-03668-fras-1.mp4
3622,fotografera,I fjol när jag reste till Thailand tog jag massor av bilder.,fotografera-03671-fras-1.mp4
3622,fotografera,Om du ska ut och resa är det viktigt att du fotograferar mycket.,fotografera-03671-fras-2.mp4
3623,kamera,Förut använde jag ofta kamera med objektiv men det gör jag inte nu längre eftersom det finns kamerafunktion i mobilen. ,kamera-03672-fras-1.mp4
3623,kamera,Fotoaffären som är intill där jag bor har rejäl rea på kameror nu. ,kamera-03672-fras-2.mp4
3629,skala,Det är så tråkigt att skala morötter men jag föredrar faktiskt morotssallad.,skala-03678-fras-1.mp4
3629,skala,"Till jul skalar mamma en massa potatis för att ha till Janssons frestelse.
",skala-03678-fras-2.mp4
3634,almanacka,Jag vet inte när mötet ska vara. Du får kolla i almanackan.,almanacka-03685-fras-1.mp4
3638,annons,Igår såg jag en annons om en lägenhet i tidningen.,annons-03695-fras-1.mp4
3638,annons,Jag är så trött på mina möbler. Jag vill ha nya och såg i en annons att det är rea på Mio.,annons-03695-fras-2.mp4
3641,vecka,Vilken vecka är det nu?,vecka-03700-fras-1.mp4
3641,vecka,Jag är arbetslös i bara en vecka.,vecka-03700-fras-2.mp4
3641,vecka,Jag har inte tränat på åtta veckor på grund av min axelskada.,vecka-03700-fras-3.mp4
3641,vecka,Hur många dagar har en vecka?,vecka-03700-fras-4.mp4
3647,tårta,Det finns en oskriven regel som säger att om man har födelsedag ska man bjuda på tårta.,tarta-03709-fras-1.mp4
3657,vågar inte,Jag är livrädd för att flyga. Jag är faktiskt flygrädd.,vagar-inte-03724-fras-1.mp4
3657,vågar inte,"Du behöver inte vara nervös över att stå på scenen, det är ingen fara.",vagar-inte-03724-fras-2.mp4
3662,deklarera,Förra månaden fixade jag efter en hel del möda fem stycken deklarationer.,deklarera-03731-fras-1.mp4
3665,nervös,Om jag ska tala inför en massa åhörare blir jag jättenervös.,nervos-03735-fras-1.mp4
3665,nervös,Jag skulle helt klart bli nervös om jag skulle möta en 2 m. lång NHL-spelare. ,nervos-03735-fras-2.mp4
3668,kort,Jag har på känn att ditt sista kort är en kung.,kort-09499-fras-1.mp4
3668,kort,Hur många kort har du kvar?,kort-09499-fras-2.mp4
3669,körkort,Jag har övningskört med min dotter och i förra veckan så klarade hon uppkörningen. ,korkort-03741-fras-1.mp4
3672,aktie,"Det är roligt att köpa och sälja aktier, men det finns en risk att man förlorar mycket pengar.",aktie-03744-fras-1.mp4
3672,aktie,Köp aktier nu! ,aktie-03744-fras-2.mp4
3672,aktie,Mina aktier har ökat rejält i värde. ,aktie-03744-fras-3.mp4
3675,klubb,I fjol blev jag medlem i IK Hephatas badmintonklubb och där trivs jag bra. ,klubb-03749-fras-1.mp4
3675,klubb,Inte så långt ifrån mitt hem ligger Hammarbys klubblokal men jag gillar inte att vara i närheten av den eftersom jag är AIK:are.,klubb-03749-fras-2.mp4
3682,kort,"På kortet skrev jag ditt namn och din adress, har du fått det? ",kort-03757-fras-1.mp4
3682,kort,"För att komma in, måste du visa upp ditt medlemskort.",kort-03757-fras-2.mp4
3684,kongress,Snart är det kongress. Många motioner har lämnats in och de ska behandlas under kongressen.,kongress-03762-fras-1.mp4
3686,kam,En kompis till mig har för vana att alltid ha en kam i fickan. Så ifall håret bli rufsigt kan han kamma till det på en gång.,kam-03766-fras-1.mp4
3687,skorpa,Jag brukar smula i skorpor i varm nyponsoppa. ,skorpa-03767-fras-1.mp4
3687,skorpa,En del brukar äta skorpor istället för chips eftersom det är mer nyttigt. ,skorpa-03767-fras-2.mp4
3689,student,"Jag föddes 1970, flyttade till Vänerskolan -77, flyttade sedan till Örebro -86 och tog studenten -90. ",student-03770-fras-1.mp4
3691,lura,När jag var liten brukade jag lura min lillebror. Min pappa brukade bli arg på mig för det.,lura-15036-fras-1.mp4
3691,lura,Hur lyckades du lura henne? Jag har försökt flera gånger utan att lyckas.,lura-15036-fras-2.mp4
3696,rast,Lektionen är slut och nu är det en timmes rast.,rast-03779-fras-1.mp4
3696,rast,Skillnaden mellan rast och paus är att vid en rast har man ett längre avbrott än vid en paus.,rast-03779-fras-2.mp4
3702,laga mat,Jag ska laga mat nu så ni kan väl leka för er själva.,laga-mat-03785-fras-1.mp4
3702,laga mat,När jag gick på gymnasiet lagade jag alltid en och samma rätt. Det var korv stroganoff.,laga-mat-03785-fras-2.mp4
3702,laga mat,Jag beundrar dem som jobbar på restaurang och lagar mat hela dagarna.,laga-mat-03785-fras-3.mp4
3703,filmjölk,Till frukost äter jag alltid filmjölk. ,filmjolk-03786-fras-1.mp4
3703,filmjölk,"I filmjölk brukar jag ha banan, havregryn, blåbär och russin. ",filmjolk-03786-fras-2.mp4
3708,reportage,Idag har jag gjort ett reportage om flygstrejken. ,reportage-03129-fras-1.mp4
3708,reportage,Journalisten skulle vilja göra ett reportage om dig och hen undrar om det skulle vara okey för dig? ,reportage-03129-fras-2.mp4
3711,glass,Du har tjugo kronor och köper en glass som kostar sexton kronor. Hur mycket ska du få tillbaka?,glass-03799-fras-1.mp4
3712,tågbiljett,En gång när jag kom till centralen upptäckte jag dessvärre att jag hade glömt tågbiljetten så jag var tvungen åka hem och hämta den.,tagbiljett-03800-fras-1.mp4
3715,stänga av rösten,Mina elever vill lära sig teckenspråk. Jag har bett dem att stänga av rösten för trots allt vill de gärna använda den.,stanga-av-rosten-03803-fras-1.mp4
3718,meter,Min bästa kompis bor fem meter från min lägenhet. ,meter-03807-fras-1.mp4
3718,meter,Min hund är en meter lång. ,meter-03807-fras-2.mp4
3718,meter,"Min kompis är väldigt lång, hen är över 2 meter.",meter-03807-fras-3.mp4
3718,meter,På mitt vanliga träningspass simmar jag 50 meter.,meter-03807-fras-4.mp4
3719,mäta,BVC kontrollerar barnens vikt och längd.,mata-03808-fras-1.mp4
3719,mäta,I morse fick jag den nya dörren som jag hade beställt men det visade sig att dörren inte passade. Kanske hade jag mätt fel? ,mata-03808-fras-2.mp4
3726,måla,Jag har målat om min hall tre gånger på två veckor. Först efter den tredje omgången blev jag nöjd.,mala-03819-fras-1.mp4
3726,måla,Min man är skicklig på att måla. Han har målat hela huset.,mala-03819-fras-2.mp4
3727,målare,Jag känner många målare som kan hjälpa oss med köket.,malare-03820-fras-1.mp4
3731,nyckel,Jag har inte glömt nyckeln hemma.,nyckel-03826-fras-1.mp4
3731,nyckel,Glömde du nyckeln hemma?,nyckel-03826-fras-2.mp4
3731,nyckel,Har du glömt nyckeln hemma?,nyckel-03826-fras-3.mp4
3731,nyckel,Har du inte glömt nyckeln hemma?,nyckel-03826-fras-4.mp4
3732,badminton,"Tennis, badminton och bordtennis är racketsporter.",badminton-03828-fras-1.mp4
3732,badminton,Jag har spelat så mycket badminton på sista tiden och det känns i armen för den är alldeles stum.,badminton-03828-fras-2.mp4
3733,hammare,Jag har köpt en tavla som jag ville sätta upp men eftersom jag inte hade någon hammare så kunde jag inte göra det.,hammare-03829-fras-1.mp4
3734,klubba,Någon gång i framtiden vill jag bli domare och jag har redan köpt en klubba.,klubba-03830-fras-1.mp4
3734,klubba,När jag köper godis så köper jag alltid en påse med godis och två klubbor. ,klubba-03830-fras-2.mp4
3734,klubba,Barn älskar godisklubbor! ,klubba-03830-fras-3.mp4
3734,klubba,När jag hälsar på mitt barnbarn så ger jag hen alltid en godisklubba. ,klubba-03830-fras-4.mp4
3735,ordförande,En styrelse måste ha en ordförande.,ordforande-03831-fras-1.mp4
3735,ordförande, Igår hade vi styrelsemöte och då fick jag veta att ordföranden vill avgå.,ordforande-03831-fras-2.mp4
3737,kök,Vad är det för mindre förändringar du ska göra i köket? ,kok-03833-fras-1.mp4
3739,svärd,"Jag var på ett museum där det fanns många gamla föremål, vackra svärd och smycken från förr.",svard-03836-fras-1.mp4
3741,bridge,Tidigare spelade jag ofta bridge men det gör jag inte längre för nu spelar jag badminton.,bridge-03838-fras-1.mp4
3742,film,Hemma  finns det en hylla som är fullproppad med filmer. ,film-03839-fras-1.mp4
3745,auktion,På en auktion kan man till ett billigt pris göra många fynd.,auktion-03844-fras-1.mp4
3745,auktion,På auktionen sälj alltid väldigt fina saker.,auktion-03844-fras-2.mp4
3746,besluta,Idag måste vi fatta ett beslut angående trafiken.,besluta-03845-fras-1.mp4
3751,låsa,Varför är dörren inte låst? ,lasa-02059-fras-1.mp4
3751,låsa,Glöm inte att låsa dörren innan du går! ,lasa-02059-fras-2.mp4
3752,starta,Min bil startar inte trots att jag har försökt flera gånger.,starta-03854-fras-1.mp4
3752,starta,Jag fick inte igång min båt i somras. Men det berodde bara på att jag inte hade fyllt på vatten.,starta-03854-fras-2.mp4
3753,dyr,"Jag gick in på en dyr restaurang och beställde mat, men blev besviken över att maten bara smakade sisådär. ",dyr-03856-fras-1.mp4
3753,dyr,"Både jag och min syster äger varsin bil, men hennes bil är en dyrare modell än min. ",dyr-03856-fras-2.mp4
3759,halsduk,Har du en halsduk hemma?,halsduk-03863-fras-1.mp4
3762,ge ut,Min pappas bror skriver just nu på en bok som ska publiceras nästa år.,ge-ut-03870-fras-1.mp4
3763,mäklare,Jag vill sälja min lägenhet så jag tänker kontakta en mäklare i morgon.,maklare-03871-fras-1.mp4
3766,affär,"Igår sålde jag min bil, det blev en bra affär så jag är riktigt nöjd.",affar-03874-fras-1.mp4
3766,affär,"Jag hade köpt aktier som jag sålde efter en tid med förlust, det blev en riktigt dålig affär.",affar-03874-fras-2.mp4
3768,seg,Jag känner mig så seg. Det är för att jag inte har gjort någonting idag.,seg-03876-fras-1.mp4
3769,stretcha,När man har tränat ska man helst stretcha efteråt för att undvika skador.,stretcha-03877-fras-1.mp4
3775,byta,Jag ska snart ut och resa så jag ska växla in svenska pengar till euro.,byta-03884-fras-1.mp4
3775,byta,Kan jag byta böckerna sedan när jag har läst ut dem?,byta-03884-fras-2.mp4
